0.000000, 0.477188
0.001092, 0.477188
0.002165, 0.476683
0.003246, 0.475876
0.004329, 0.475069
0.005391, 0.473959
0.006452, 0.472446
0.007510, 0.470933
0.008570, 0.469318
0.009630, 0.467704
0.010690, 0.465485
0.011749, 0.462963
0.012806, 0.460138
0.013863, 0.456909
0.014919, 0.453580
0.015977, 0.450856
0.017033, 0.447830
0.018091, 0.444400
0.019152, 0.440969
0.020212, 0.437741
0.021270, 0.434311
0.022327, 0.431184
0.023385, 0.427451
0.024444, 0.423819
0.025505, 0.420389
0.026565, 0.416858
0.027623, 0.413831
0.028681, 0.410502
0.029738, 0.407173
0.030795, 0.403743
0.031852, 0.400615
0.032909, 0.397286
0.033967, 0.393755
0.035024, 0.390627
0.036081, 0.387197
0.037138, 0.384070
0.038199, 0.380740
0.039268, 0.377411
0.040325, 0.374183
0.041382, 0.371459
0.042443, 0.368231
0.043500, 0.364901
0.044556, 0.361471
0.045613, 0.358142
0.046679, 0.355015
0.047735, 0.352089
0.048792, 0.349365
0.049849, 0.346237
0.050905, 0.343009
0.051962, 0.339781
0.053019, 0.336653
0.054081, 0.333929
0.055139, 0.330600
0.056196, 0.327473
0.057252, 0.324446
0.058308, 0.321419
0.059369, 0.318494
0.060429, 0.315568
0.061489, 0.312441
0.062548, 0.309212
0.063604, 0.306085
0.064660, 0.303260
0.065716, 0.300536
0.066771, 0.297509
0.067827, 0.294382
0.068883, 0.291456
0.069939, 0.288531
0.070995, 0.285605
0.072050, 0.282982
0.073108, 0.279854
0.074165, 0.276828
0.075223, 0.273801
0.076295, 0.271380
0.077367, 0.268253
0.078424, 0.265125
0.079480, 0.262098
0.080536, 0.259576
0.081592, 0.256651
0.082648, 0.253927
0.083704, 0.251102
0.084760, 0.248075
0.085817, 0.245150
0.086873, 0.242426
0.087928, 0.239601
0.088983, 0.236877
0.090040, 0.234052
0.091097, 0.231227
0.092153, 0.228403
0.093208, 0.225779
0.094265, 0.223056
0.095320, 0.220130
0.096377, 0.217204
0.097433, 0.214884
0.098488, 0.212160
0.099544, 0.209436
0.100600, 0.206914
0.101656, 0.204089
0.102713, 0.201062
0.103769, 0.198540
0.104825, 0.195816
0.105881, 0.193092
0.106937, 0.190570
0.107992, 0.187947
0.109047, 0.185627
0.110103, 0.183004
0.111158, 0.180381
0.112214, 0.178060
0.113269, 0.175538
0.114324, 0.173319
0.115381, 0.170292
0.116436, 0.167568
0.117491, 0.164844
0.118547, 0.162221
0.119602, 0.159699
0.120657, 0.157580
0.121712, 0.154857
0.122768, 0.152234
0.123823, 0.149711
0.124879, 0.147088
0.125962, 0.144566
0.127031, 0.142246
0.128089, 0.139825
0.129143, 0.137504
0.130198, 0.134982
0.131254, 0.132460
0.132309, 0.130442
0.133365, 0.128021
0.134420, 0.125801
0.135475, 0.123380
0.136532, 0.120858
0.137591, 0.118336
0.138654, 0.115915
0.139712, 0.113897
0.140768, 0.111576
0.141824, 0.109357
0.142879, 0.106936
0.143935, 0.104514
0.144990, 0.102396
0.146045, 0.100075
0.147101, 0.097856
0.148156, 0.095636
0.149212, 0.093518
0.150267, 0.091601
0.151340, 0.089281
0.152422, 0.086658
0.153503, 0.084438
0.154585, 0.082219
0.155667, 0.079999
0.156749, 0.077981
0.157831, 0.075863
0.158914, 0.073542
0.159996, 0.071424
0.161077, 0.069204
0.162159, 0.067086
0.163240, 0.064967
0.164322, 0.063050
0.165404, 0.061133
0.166486, 0.059015
0.167568, 0.056896
0.168650, 0.054878
0.169732, 0.052760
0.170814, 0.050540
0.171896, 0.048523
0.172978, 0.046606
0.174059, 0.044992
0.175141, 0.043075
0.176223, 0.040956
0.177304, 0.038737
0.178386, 0.036719
0.179468, 0.034802
0.180529, 0.033188
0.181610, 0.031271
0.182693, 0.029253
0.183775, 0.027337
0.184856, 0.025420
0.185938, 0.023604
0.187020, 0.021687
0.188102, 0.019871
0.189159, 0.018257
0.190239, 0.016441
0.191321, 0.014625
0.192402, 0.013011
0.193484, 0.011195
0.194566, 0.009278
0.195648, 0.007361
0.196730, 0.005545
0.197811, 0.003931
0.198893, 0.002216
0.199976, 0.000501
0.201060, -0.001214
0.202143, -0.002728
0.203220, -0.004342
0.204302, -0.005956
0.205384, -0.007570
0.206466, -0.009184
0.207549, -0.010899
0.208630, -0.012513
0.209712, -0.014128
0.210771, -0.015641
0.211829, -0.017255
0.212885, -0.018768
0.213941, -0.020282
0.215003, -0.021795
0.216065, -0.023409
0.217123, -0.024721
0.218179, -0.026234
0.219236, -0.027747
0.220293, -0.029261
0.221349, -0.030572
0.222405, -0.031884
0.223463, -0.033296
0.224519, -0.034608
0.225575, -0.035919
0.226632, -0.037331
0.227719, -0.038744
0.228812, -0.040156
0.229871, -0.041569
0.230929, -0.042981
0.231986, -0.044192
0.233043, -0.045503
0.234104, -0.046815
0.235164, -0.048126
0.236221, -0.049438
0.237279, -0.050447
0.238338, -0.051657
0.239398, -0.052868
0.240455, -0.054079
0.241513, -0.055289
0.242570, -0.056601
0.243627, -0.057610
0.244683, -0.058820
0.245738, -0.060031
0.246795, -0.061241
0.247851, -0.062351
0.248908, -0.063360
0.249965, -0.064470
0.251022, -0.065680
0.252078, -0.066689
0.253133, -0.067698
0.254188, -0.068808
0.255243, -0.069918
0.256299, -0.070826
0.257357, -0.071935
0.258413, -0.073045
0.259468, -0.074054
0.260524, -0.075164
0.261579, -0.075971
0.262633, -0.076980
0.263688, -0.077989
0.264743, -0.078897
0.265798, -0.079804
0.266852, -0.080612
0.267926, -0.081620
0.269008, -0.082428
0.270089, -0.083335
0.271170, -0.084143
0.272252, -0.085151
0.273333, -0.085959
0.274414, -0.086867
0.275497, -0.087774
0.276578, -0.088682
0.277659, -0.089490
0.278734, -0.090398
0.279816, -0.091205
0.280892, -0.092012
0.281974, -0.092819
0.283057, -0.093626
0.284139, -0.094332
0.285223, -0.095139
0.286305, -0.095845
0.287389, -0.096652
0.288471, -0.097359
0.289553, -0.098065
0.290635, -0.098670
0.291719, -0.099275
0.292801, -0.099881
0.293882, -0.100587
0.294965, -0.101293
0.296047, -0.101999
0.297129, -0.102605
0.298211, -0.103210
0.299293, -0.103815
0.300370, -0.104320
0.301453, -0.104925
0.302535, -0.105530
0.303601, -0.106136
0.304666, -0.106741
0.305732, -0.107245
0.306794, -0.107851
0.307857, -0.108254
0.308918, -0.108860
0.309976, -0.109364
0.311035, -0.109869
0.312093, -0.110373
0.313151, -0.110877
0.314207, -0.111382
0.315265, -0.111785
0.316322, -0.112290
0.317379, -0.112693
0.318435, -0.113097
0.319492, -0.113601
0.320549, -0.114005
0.321608, -0.114408
0.322668, -0.114711
0.323729, -0.115115
0.324786, -0.115417
0.325844, -0.115821
0.326904, -0.116123
0.327961, -0.116426
0.329017, -0.116830
0.330076, -0.117132
0.331132, -0.117435
0.332188, -0.117738
0.333244, -0.118040
0.334303, -0.118343
0.335361, -0.118646
0.336418, -0.118847
0.337479, -0.119150
0.338554, -0.119453
0.339619, -0.119654
0.340676, -0.119957
0.341733, -0.120159
0.342790, -0.120361
0.343847, -0.120562
0.344906, -0.120764
0.345963, -0.120966
0.347020, -0.121168
0.348076, -0.121269
0.349133, -0.121470
0.350189, -0.121672
0.351246, -0.121773
0.352304, -0.121874
0.353360, -0.121975
0.354417, -0.122076
0.355473, -0.122177
0.356530, -0.122278
0.357591, -0.122378
0.358648, -0.122479
0.359704, -0.122479
0.360761, -0.122580
0.361818, -0.122580
0.362874, -0.122681
0.363931, -0.122681
0.364990, -0.122681
0.366046, -0.122681
0.367103, -0.122681
0.368159, -0.122681
0.369218, -0.122681
0.370279, -0.122681
0.371335, -0.122580
0.372391, -0.122580
0.373448, -0.122580
0.374508, -0.122479
0.375564, -0.122479
0.376621, -0.122479
0.377678, -0.122378
0.378734, -0.122378
0.379790, -0.122278
0.380846, -0.122278
